doc_name	sentence	pictos_ref_ids	sense_keys
doc2	on risque de glisser et de se faire très mal	[[], [25315], [7074], [7016], [11399], [7074], [], [30620], [25708], []]	[[], ['risk%1:26:00::', 'danger%1:15:00::', 'hazard%1:26:00::', 'warning%1:10:00::', 'danger%1:26:00::', 'endangerment%1:26:00::', 'peril%1:26:00::', 'jeopardy%1:26:00::'], [], ['descend%2:38:00::', 'fall%2:38:00::', 'come_down%2:38:00::', 'slide%2:38:00::', 'go_down%2:38:02::', 'slither%2:38:00::'], [], [], [], ['hurt%2:29:02::', 'ache%2:39:01::', 'suffer%2:29:00::', 'hurt%2:39:01::', 'suffer%2:39:00::'], ['real%4:02:01::', 'rattling%4:02:00::', 'very%4:02:00::', 'really%4:02:00::'], []]
doc2	tiens attrape ça dit bellina	[[], [8187], [6906], [5973], [2484]]	[[], ['trammel%2:35:00::', 'catch_up_with%2:33:00::', 'overtake%2:33:00::', 'snare%2:35:00::', 'catch%2:33:10::', 'entrap%2:35:00::', 'trap%2:35:00::', 'ensnare%2:35:00::'], [], ['recite%2:32:01::', 'recount%2:32:00::', 'narrate%2:32:00::', 'tell%2:32:01::'], ['little_girl%1:18:00::', 'girl%1:18:02::', 'female_child%1:18:00::']]
doc2	elle envoie plein d'eau au visage de abel	[[7028], [5447], [5521], [7074], [2248], [11709], [2684], [7074], [2485]]	[[], ['throw%2:35:07::', 'drop%2:35:01::', 'throw_off%2:35:00::', 'thrust%2:35:08::', 'throw_away%2:35:00::', 'shake_off%2:35:00::', 'cast_off%2:35:00::', 'shed%2:35:01::', 'throw%2:35:02::', 'cast%2:35:01::'], ['very_much%4:02:01::', 'lots%4:02:00::', 'a_good_deal%4:02:00::', 'much%4:02:00::', 'a_lot%4:02:00::', 'a_great_deal%4:02:00::', 'much%4:02:04::'], [], ['water%1:27:00::', 'h2o%1:27:00::', 'water%1:13:00::'], [], ['human_face%1:08:01::', 'face%1:08:00::'], [], ['boy%1:18:00::', 'male_child%1:18:00::']]
doc2	abel rit aux éclats et renvoie à son tour de l'eau en direction de sa sœur	[[2485], [13354], [], [5521], [11399], [5961], [7041], [12272], [6232], [7074], [8476], [2248], [], [7078], [7074], [12272], [2422]]	[['boy%1:18:00::', 'male_child%1:18:00::'], ['laugh%2:29:00::', 'laugh%1:10:02::', 'smile%2:29:00::', 'express_joy%2:29:00::', 'grin%1:10:00::', 'smiling%1:10:00::', 'express_mirth%2:29:00::', 'grinning%1:10:00::', 'smile%1:10:00::'], [], ['very_much%4:02:01::', 'lots%4:02:00::', 'a_good_deal%4:02:00::', 'much%4:02:00::', 'a_lot%4:02:00::', 'a_great_deal%4:02:00::', 'much%4:02:04::'], [], ['hit%2:35:03::', 'shoot%2:33:06::'], [], [], ['tower%1:06:00::', 'turret%1:06:00::'], [], [], ['water%1:27:00::', 'h2o%1:27:00::', 'water%1:13:00::'], [], ['signpost%1:10:00::', 'direction%1:15:00::', 'way%1:15:00::', 'guidepost%1:10:00::'], [], [], ['sis%1:18:00::', 'sister%1:18:00::']]
doc2	tu en redemandes hein ajoute bellina	[[2608], [], [2418], [], [5973], [2484]]	[[], [], ['like%2:37:05::'], [], ['recite%2:32:01::', 'recount%2:32:00::', 'narrate%2:32:00::', 'tell%2:32:01::'], ['little_girl%1:18:00::', 'girl%1:18:02::', 'female_child%1:18:00::']]
doc2	et elle en envoie de plus belle	[[11399], [7028], [], [5961], [7074], [3220], []]	[[], [], [], ['hit%2:35:03::', 'shoot%2:33:06::'], [], ['sign%1:10:04::', 'plus_sign%1:10:00::'], []]
doc2	abel n'en peut plus de rire et a beaucoup de difficultés de se défendre	[[2485], [], [], [11750], [3220], [], [13354], [11399], [7271], [5521], [7074], [5556], [7074], [], [6192]]	[['boy%1:18:00::', 'male_child%1:18:00::'], [], [], [], ['sign%1:10:04::', 'plus_sign%1:10:00::'], [], ['laugh%2:29:00::', 'laugh%1:10:02::', 'smile%2:29:00::', 'express_joy%2:29:00::', 'grin%1:10:00::', 'smiling%1:10:00::', 'express_mirth%2:29:00::', 'grinning%1:10:00::', 'smile%1:10:00::'], [], ['hold%2:40:00::', 'have_got%2:40:00::', 'own%2:40:00::', 'have%2:40:04::', 'have%2:40:00::', 'possess%2:40:00::'], ['very_much%4:02:01::', 'lots%4:02:00::', 'a_good_deal%4:02:00::', 'much%4:02:00::', 'a_lot%4:02:00::', 'a_great_deal%4:02:00::', 'much%4:02:04::'], [], ['problem%1:10:00::'], [], [], ['hold%2:33:05::', 'protect%2:33:00::', 'defend%2:33:02::', 'guard%2:33:03::']]
doc2	tu ne perds rien pour attendre bellina dit il toujours en riant	[[2608], [], [6175], [5800], [7194], [8109], [2484], [5973], [6480], [17322], [], [13354]]	"[[], [], ['lose%2:40:01::'], ['none%5:00:00:no:00', 'neither%5:00:00:incomplete:00'], [], ['wait%2:42:00::'], ['little_girl%1:18:00::', 'girl%1:18:02::', 'female_child%1:18:00::'], ['recite%2:32:01::', 'recount%2:32:00::', 'narrate%2:32:00::', 'tell%2:32:01::'], [], ['incessantly%4:02:00::', 'always%4:02:00::', 'forever%4:02:03::', 'constantly%4:02:01::', 'always%4:02:03::', ""e'er%4:02:00::"", 'always%4:02:02::', 'ever%4:02:00::', 'always%4:02:01::', 'perpetually%4:02:00::'], [], ['laugh%2:29:00::', 'laugh%1:10:02::', 'smile%2:29:00::', 'express_joy%2:29:00::', 'grin%1:10:00::', 'smiling%1:10:00::', 'express_mirth%2:29:00::', 'grinning%1:10:00::', 'smile%1:10:00::']]"
doc2	la bataille d'eau terminée abel et bellina vont glisser chacun à leur tour sur le grand toboggan bleu	[[8476], [12256], [7074], [2248], [5358], [2485], [11399], [2484], [2432], [7016], [], [7041], [], [6232], [5451], [8476], [4658], [4759], []]	[[], ['warfare%1:04:00::', 'war%1:26:00::', 'state_of_war%1:26:00::', 'war%1:04:00::'], [], ['water%1:27:00::', 'h2o%1:27:00::', 'water%1:13:00::'], ['goal%1:15:00::', 'finish%2:42:00::', 'cease%2:42:13::', 'finishing%1:04:00::', 'stop%2:42:13::', 'destination%1:15:00::', 'end%2:42:00::', 'end%1:15:01::', 'finish%1:04:00::', 'finish%1:15:00::', 'terminate%2:42:00::'], ['boy%1:18:00::', 'male_child%1:18:00::'], [], ['little_girl%1:18:00::', 'girl%1:18:02::', 'female_child%1:18:00::'], ['go%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'locomote%2:38:00::'], ['descend%2:38:00::', 'fall%2:38:00::', 'come_down%2:38:00::', 'slide%2:38:00::', 'go_down%2:38:02::', 'slither%2:38:00::'], [], [], [], ['tower%1:06:00::', 'turret%1:06:00::'], ['in_a_higher_place%4:02:00::', 'higher_up%4:02:00::', 'above%4:02:01::', 'to_a_higher_place%4:02:00::'], [], ['large%3:00:00::', 'big%3:00:01::', 'greater%3:00:00::'], ['slide%1:06:03::', 'playground_slide%1:06:00::', 'sliding_board%1:06:00::'], []]
doc2	regarde bellina je glisse les mains en l'air dit fièrement abel	[[2474], [2484], [2617], [7016], [], [9830], [11709], [8476], [23731], [5973], [], [2485]]	[['observe%2:39:00::', 'consider%2:39:08::', 'look_at%2:39:01::', 'look%2:39:00::', 'view%2:39:00::', 'see%2:39:00::'], ['little_girl%1:18:00::', 'girl%1:18:02::', 'female_child%1:18:00::'], [], ['descend%2:38:00::', 'fall%2:38:00::', 'come_down%2:38:00::', 'slide%2:38:00::', 'go_down%2:38:02::', 'slither%2:38:00::'], [], ['paw%1:08:01::', 'manus%1:08:00::', 'mitt%1:08:00::', 'hand%1:08:00::'], [], [], ['air_current%1:19:01::', 'wind%1:19:00::', 'air%1:19:00::', 'zephyr%1:19:00::', 'current_of_air%1:19:00::', 'breeze%1:19:00::', 'gentle_wind%1:19:00::'], ['recite%2:32:01::', 'recount%2:32:00::', 'narrate%2:32:00::', 'tell%2:32:01::'], [], ['boy%1:18:00::', 'male_child%1:18:00::']]
doc2	tu as vu je n'ai même pas peur	[[2608], [7271], [2474], [2617], [], [7271], [], [6526], [10261]]	[[], ['hold%2:40:00::', 'have_got%2:40:00::', 'own%2:40:00::', 'have%2:40:04::', 'have%2:40:00::', 'possess%2:40:00::'], ['consider%2:39:08::', 'observe%2:39:00::', 'look_at%2:39:01::', 'look%2:39:00::', 'view%2:39:00::', 'see%2:39:00::'], [], [], ['hold%2:40:00::', 'have_got%2:40:00::', 'own%2:40:00::', 'have%2:40:04::', 'have%2:40:00::', 'possess%2:40:00::'], [], ['footprint%1:10:00::', 'step%1:10:02::', 'footmark%1:10:00::'], ['fear%1:12:00::', 'fright%1:12:00::', 'fearfulness%1:12:00::']]
doc2	pourrais tu aussi glisser les pieds en l'air lance bellina	[[11750], [2608], [11591], [7016], [7031], [], [7034], [8476], [23731], [5973], [2484]]	[[], [], ['likewise%4:02:01::', 'also%4:02:00::', 'as_well%4:02:01::', 'too%4:02:01::', 'besides%4:02:03::'], ['descend%2:38:00::', 'fall%2:38:00::', 'come_down%2:38:00::', 'slide%2:38:00::', 'go_down%2:38:02::', 'slither%2:38:00::'], [], [], [], [], ['air_current%1:19:01::', 'wind%1:19:00::', 'air%1:19:00::', 'zephyr%1:19:00::', 'current_of_air%1:19:00::', 'breeze%1:19:00::', 'gentle_wind%1:19:00::'], ['recite%2:32:01::', 'recount%2:32:00::', 'narrate%2:32:00::', 'tell%2:32:01::'], ['little_girl%1:18:00::', 'girl%1:18:02::', 'female_child%1:18:00::']]
doc2	le temps a semblé si court tant ils se sont amusés	[[8476], [22631], [7271], [5465], [], [4615], [], [7032], [], [5465], [8992]]	[[], ['time%1:28:05::', 'time%1:03:00::'], ['hold%2:40:00::', 'have_got%2:40:00::', 'own%2:40:00::', 'have%2:40:04::', 'have%2:40:00::', 'possess%2:40:00::'], ['be%2:42:05::'], [], ['short%3:00:03::', 'short%3:00:01::', 'little%3:00:00::'], [], [], [], ['be%2:42:05::'], ['delight%2:34:00::', 'relish%2:37:00::', 'savor%2:37:00::', 'savour%2:37:00::', 'revel%2:34:00::', 'disport%2:41:00::', 'divert%2:41:00::', 'bask%2:37:13::', 'enjoy%2:37:00::', 'amuse%2:41:00::', 'enjoy%2:34:00::']]
doc2	mais toute bonne chose à une fin	[[11377], [5596], [5397], [11318], [7271], [2627], [5358]]	[[], ['completely%4:02:04::', 'entirely%4:02:00::', 'totally%4:02:00::', 'whole%4:02:00::', 'all%4:02:00::', 'right%4:02:07::', 'wholly%4:02:00::', 'altogether%4:02:04::', 'all%5:00:00:complete:00'], ['ok%1:10:00::', 'o.k.%1:10:00::', 'okay%1:10:00::', 'well%4:02:00::', 'correct%3:00:04::', 'okeh%1:10:00::', 'hunky-dory%5:00:00:satisfactory:00', 'o.k.%5:00:00:satisfactory:00', 'cool%5:00:00:satisfactory:00', 'fine%5:00:00:satisfactory:00', 'ok%5:00:00:satisfactory:00', 'right%3:00:04::', 'okay%5:00:00:satisfactory:00', 'okey%1:10:00::', 'good%4:02:00::', 'all_right%5:00:00:satisfactory:00'], ['physical_object%1:03:00::', 'object%1:03:00::', 'thing%1:10:00::', 'thing%1:06:00::'], ['hold%2:40:00::', 'have_got%2:40:00::', 'own%2:40:00::', 'have%2:40:04::', 'have%2:40:00::', 'possess%2:40:00::'], ['number%1:23:00::', 'odd%3:00:00::', 'one%5:00:00:cardinal:00', 'ace%1:23:00::', 'i%1:23:00::', 'one%1:23:00::', 'ane%5:00:00:cardinal:00', 'i%5:00:00:cardinal:00', 'uneven%3:00:04::', 'number%1:10:01::', 'single%1:23:00::', 'unity%1:23:00::', 'numeral%1:10:00::', '1%5:00:00:cardinal:00', '1%1:23:00::'], ['goal%1:15:00::', 'finishing%1:04:00::', 'cease%2:42:13::', 'finish%2:42:00::', 'stop%2:42:13::', 'destination%1:15:00::', 'end%2:42:00::', 'finish%1:04:00::', 'end%1:15:01::', 'finish%1:15:00::', 'terminate%2:42:00::']]
doc2	après s'être douchés et rhabillés abel et bellina ont acheté une petite friandise avec l'argent que maman leur avait donné	[[7818], [], [5465], [26803], [11399], [2781], [2485], [11399], [2484], [7271], [6457], [8474], [4716], [22182], [7064], [8476], [], [10276], [2458], [], [7271], [17038]]	[[], [], ['be%2:42:05::'], ['shower%2:29:00::'], [], ['garment%2:29:00::', 'garb%2:29:00::', 'enclothe%2:29:00::', 'dress%2:29:00::', 'clothe%2:29:00::', 'tog%2:29:00::', 'apparel%2:29:00::', 'habilitate%2:29:00::', 'raiment%2:29:00::', 'get_dressed%2:29:00::', 'dress%2:29:01::', 'fit_out%2:29:00::'], ['boy%1:18:00::', 'male_child%1:18:00::'], [], ['little_girl%1:18:00::', 'girl%1:18:02::', 'female_child%1:18:00::'], ['hold%2:40:00::', 'have_got%2:40:00::', 'own%2:40:00::', 'have%2:40:04::', 'have%2:40:00::', 'possess%2:40:00::'], ['buy%2:40:00::', 'pay%2:40:00::', 'purchase%2:40:00::'], [], ['diminutive%5:00:00:small:00', 'little%3:00:01::', 'littler%5:00:00:small:00', 'bantam%5:00:00:small:00', 'midget%5:00:00:small:00', 'lilliputian%5:00:00:small:00', 'small%3:00:00::', 'petite%5:00:00:small:00', 'smaller%5:00:00:small:00', 'tiny%5:00:00:small:00', 'flyspeck%5:00:00:small:00'], ['sweet%1:13:00::', 'candy%1:13:00::', 'confection%1:13:00::', 'confect%1:13:00::'], [], [], [], [], ['mamma%1:18:00::', 'mother%1:18:00::', 'mommy%1:18:00::', 'mom%1:18:00::', 'mum%1:18:00::', 'female_parent%1:18:00::', 'mummy%1:18:00::', 'ma%1:18:00::', 'mama%1:18:00::', 'mammy%1:18:00::', 'momma%1:18:00::'], [], ['hold%2:40:00::', 'have_got%2:40:00::', 'own%2:40:00::', 'have%2:40:04::', 'have%2:40:00::', 'possess%2:40:00::'], ['pass_on%2:40:01::', 'give%2:40:06::', 'hand%2:40:00::', 'give%2:40:00::', 'offer%2:40:00::', 'pass%2:40:00::', 'reach%2:40:00::', 'proffer%2:40:00::', 'turn_over%2:40:00::']]
doc2	maman nous attend déjà sur le parking	[[2458], [7183], [8109], [], [5451], [8476], [6283]]	[['mamma%1:18:00::', 'mother%1:18:00::', 'mommy%1:18:00::', 'mom%1:18:00::', 'mum%1:18:00::', 'female_parent%1:18:00::', 'mummy%1:18:00::', 'ma%1:18:00::', 'mama%1:18:00::', 'mammy%1:18:00::', 'momma%1:18:00::'], [], ['wait%2:42:00::'], [], ['in_a_higher_place%4:02:00::', 'higher_up%4:02:00::', 'above%4:02:01::', 'to_a_higher_place%4:02:00::'], [], ['park%1:15:02::', 'parking%1:23:00::', 'parking_area%1:15:00::', 'parking_lot%1:15:00::', 'car_park%1:15:00::']]
doc2	quand revient on abel 	[[22621], [6248], [], [2485]]	[[], ['bring_back%2:38:00::', 'turn%1:04:02::', 'take_back%2:38:03::', 'return%2:38:00::', 'turn%2:38:00::', 'return%2:38:12::'], [], ['boy%1:18:00::', 'male_child%1:18:00::']]
doc2	quand tu veux bellina	[[22621], [2608], [2418], [2484]]	[[], [], ['like%2:37:05::'], ['little_girl%1:18:00::', 'girl%1:18:02::', 'female_child%1:18:00::']]
doc2	disons demain 	[[5973], [7152]]	[['recite%2:32:01::', 'recount%2:32:00::', 'narrate%2:32:00::', 'tell%2:32:01::'], ['tomorrow%4:02:00::']]
doc2	hé regarde abel ce que maman nous a rapporté une fleur à planter dans le jardin	[[], [2474], [2485], [], [10276], [2458], [7183], [7271], [7279], [8474], [3102], [7041], [2828], [7034], [8476], [2434]]	[[], ['observe%2:39:00::', 'consider%2:39:08::', 'look_at%2:39:01::', 'look%2:39:00::', 'view%2:39:00::', 'see%2:39:00::'], ['boy%1:18:00::', 'male_child%1:18:00::'], [], [], ['mamma%1:18:00::', 'mother%1:18:00::', 'mommy%1:18:00::', 'mom%1:18:00::', 'mum%1:18:00::', 'female_parent%1:18:00::', 'mummy%1:18:00::', 'ma%1:18:00::', 'mama%1:18:00::', 'mammy%1:18:00::', 'momma%1:18:00::'], [], ['hold%2:40:00::', 'have_got%2:40:00::', 'own%2:40:00::', 'have%2:40:04::', 'have%2:40:00::', 'possess%2:40:00::'], ['take%2:38:10::', 'contribute%2:40:02::', 'bring%2:38:00::', 'convey%2:38:00::', 'put_up%2:40:01::'], [], ['flower%1:20:02::', 'blossom%1:20:00::', 'bloom%1:20:00::'], [], ['plant%2:35:00::', 'set%2:35:09::'], [], [], ['garden%1:06:00::', 'garden%1:06:01::']]
doc2	une fleur dans un sachet s'étonne abel c'est plutôt un bulbe qui faut mettre en terre	[[2627], [3102], [7034], [2627], [2284], [], [9847], [2485], [], [5465], [], [2627], [8689], [], [15523], [6989], [11709], []]	[['number%1:23:00::', 'odd%3:00:00::', 'one%5:00:00:cardinal:00', 'ace%1:23:00::', 'i%1:23:00::', 'one%1:23:00::', 'ane%5:00:00:cardinal:00', 'i%5:00:00:cardinal:00', 'uneven%3:00:04::', 'number%1:10:01::', 'single%1:23:00::', 'unity%1:23:00::', 'numeral%1:10:00::', '1%5:00:00:cardinal:00', '1%1:23:00::'], ['flower%1:20:02::', 'blossom%1:20:00::', 'bloom%1:20:00::'], [], ['number%1:23:00::', 'odd%3:00:00::', 'one%5:00:00:cardinal:00', 'ace%1:23:00::', 'i%1:23:00::', 'one%1:23:00::', 'ane%5:00:00:cardinal:00', 'i%5:00:00:cardinal:00', 'uneven%3:00:04::', 'number%1:10:01::', 'single%1:23:00::', 'unity%1:23:00::', 'numeral%1:10:00::', '1%5:00:00:cardinal:00', '1%1:23:00::'], ['handbag%1:06:00::', 'purse%1:06:00::', 'bag%1:06:02::', 'pocketbook%1:06:00::'], [], ['inquire%2:32:01::', 'enquire%2:32:00::', 'query%2:32:00::', 'ask%2:32:04::', 'question%2:32:00::'], ['boy%1:18:00::', 'male_child%1:18:00::'], [], ['be%2:42:05::'], [], ['number%1:23:00::', 'odd%3:00:00::', 'one%5:00:00:cardinal:00', 'ace%1:23:00::', 'i%1:23:00::', 'one%1:23:00::', 'ane%5:00:00:cardinal:00', 'i%5:00:00:cardinal:00', 'uneven%3:00:04::', 'number%1:10:01::', 'single%1:23:00::', 'unity%1:23:00::', 'numeral%1:10:00::', '1%5:00:00:cardinal:00', '1%1:23:00::'], ['seed%1:20:02::'], [], ['obligation%1:04:00::', 'responsibility%1:04:00::', 'duty%1:04:00::'], ['set%2:35:00::', 'lay%2:35:01::', 'put%2:35:05::', 'put%2:35:00::', 'position%2:35:00::', 'pose%2:35:02::', 'place%2:35:00::'], [], []]
doc2	si nous allions le planter tout de suite s'enthousiasme bellina	[[], [7183], [2432], [8476], [2828], [13026], [], [], [], [13354], [2484]]	[[], [], ['go%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'locomote%2:38:00::'], [], ['plant%2:35:00::', 'set%2:35:09::'], ['now%4:02:00::', 'now%4:02:04::', 'nowadays%4:02:00::', 'today%4:02:01::', 'at_present%4:02:00::'], [], [], [], ['laugh%2:29:00::', 'smile%2:29:00::', 'laugh%1:10:02::', 'express_joy%2:29:00::', 'grin%1:10:00::', 'smiling%1:10:00::', 'express_mirth%2:29:00::', 'grinning%1:10:00::', 'smile%1:10:00::'], ['little_girl%1:18:00::', 'girl%1:18:02::', 'female_child%1:18:00::']]
doc2	d'accord répond abel tout aussi ravi	[[], [5584], [9031], [2485], [5596], [], [3245]]	[[], ['yes%1:10:00::'], ['reply%2:32:00::', 'answer%2:31:00::', 'respond%2:32:00::', 'answer%2:32:00::'], ['boy%1:18:00::', 'male_child%1:18:00::'], ['completely%4:02:04::', 'entirely%4:02:00::', 'totally%4:02:00::', 'whole%4:02:00::', 'all%4:02:00::', 'right%4:02:07::', 'wholly%4:02:00::', 'altogether%4:02:04::', 'all%5:00:00:complete:00'], [], ['content%3:00:00::', 'happy%3:00:00::', 'contented%3:00:00::']]
doc2	mais nous devons d'abord nous changer	[[11377], [7183], [15523], [], [], [7183], [8053]]	[[], [], ['obligation%1:04:00::', 'responsibility%1:04:00::', 'duty%1:04:00::'], [], [], [], ['change%2:40:00::', 'interchange%2:40:00::', 'exchange%2:40:00::']]
doc2	abel et bellina se sont habillés chaudement pour aller dans le jardin	[[2485], [11399], [2484], [], [5465], [2781], [2300], [7194], [2432], [7034], [8476], [2434]]	[['boy%1:18:00::', 'male_child%1:18:00::'], [], ['little_girl%1:18:00::', 'girl%1:18:02::', 'female_child%1:18:00::'], [], ['be%2:42:05::'], ['garment%2:29:00::', 'garb%2:29:00::', 'enclothe%2:29:00::', 'dress%2:29:00::', 'clothe%2:29:00::', 'tog%2:29:00::', 'apparel%2:29:00::', 'habilitate%2:29:00::', 'raiment%2:29:00::', 'get_dressed%2:29:00::', 'dress%2:29:01::', 'fit_out%2:29:00::'], ['hot%3:00:01::'], [], ['go%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'locomote%2:38:00::'], [], [], ['garden%1:06:00::', 'garden%1:06:01::']]
doc2	même si le ciel est bien bleu l'air reste frais	[[], [], [8476], [6978], [5465], [], [3355], [8476], [23731], [5465], [4652]]	[[], [], [], ['sky%1:17:00::', 'star%1:17:00::', 'vault_of_heaven%1:15:00::', 'heavens%1:15:00::', 'firmament%1:15:00::', 'celestial_sphere%1:15:00::', 'sphere%1:15:01::', 'welkin%1:15:00::', 'empyrean%1:15:00::'], ['be%2:42:05::'], [], ['bluish%5:00:00:chromatic:00', 'blueish%5:00:00:chromatic:00', 'blue%5:00:00:chromatic:00'], [], ['air_current%1:19:01::', 'wind%1:19:00::', 'air%1:19:00::', 'zephyr%1:19:00::', 'current_of_air%1:19:00::', 'breeze%1:19:00::', 'gentle_wind%1:19:00::'], ['be%2:42:05::'], ['cold%3:00:01::']]
doc2	il faut bien se couvrir pour ne pas prendre froid	[[], [15523], [5521], [], [2781], [7194], [], [6526], [7271], [4652]]	[[], ['obligation%1:04:00::', 'responsibility%1:04:00::', 'duty%1:04:00::'], ['very_much%4:02:01::', 'lots%4:02:00::', 'a_good_deal%4:02:00::', 'much%4:02:00::', 'a_lot%4:02:00::', 'a_great_deal%4:02:00::', 'much%4:02:04::'], [], ['garment%2:29:00::', 'garb%2:29:00::', 'enclothe%2:29:00::', 'dress%2:29:00::', 'clothe%2:29:00::', 'tog%2:29:00::', 'apparel%2:29:00::', 'habilitate%2:29:00::', 'raiment%2:29:00::', 'get_dressed%2:29:00::', 'dress%2:29:01::', 'fit_out%2:29:00::'], [], [], ['footprint%1:10:00::', 'step%1:10:02::', 'footmark%1:10:00::'], ['hold%2:40:00::', 'have_got%2:40:00::', 'own%2:40:00::', 'have%2:40:04::', 'have%2:40:00::', 'possess%2:40:00::'], ['cold%3:00:01::']]
doc2	abel a mis son bonnet et enfilé ses bottes	[[2485], [7271], [5514], [12272], [2412], [11399], [5514], [12276], [8299]]	[['boy%1:18:00::', 'male_child%1:18:00::'], ['hold%2:40:00::', 'have_got%2:40:00::', 'own%2:40:00::', 'have%2:40:04::', 'have%2:40:00::', 'possess%2:40:00::'], ['insert%2:30:00::', 'enclose%2:30:00::', 'enter%2:35:03::', 'stick_in%2:30:00::', 'infix%2:35:01::', 'inclose%2:30:00::', 'introduce%2:35:00::', 'insert%2:35:00::', 'put_in%2:30:00::', 'introduce%2:30:03::'], [], ['stocking_cap%1:06:00::', 'cap%1:06:03::', 'ski_cap%1:06:00::', 'toboggan_cap%1:06:00::'], [], ['insert%2:30:00::', 'enclose%2:30:00::', 'enter%2:35:03::', 'stick_in%2:30:00::', 'infix%2:35:01::', 'inclose%2:30:00::', 'introduce%2:35:00::', 'insert%2:35:00::', 'put_in%2:30:00::', 'introduce%2:30:03::'], [], ['boot%1:06:00::']]
doc2	il est allé chercher sa pelle et sa brouette dans le garage	[[6480], [5465], [2432], [6946], [12272], [2867], [11399], [12272], [], [7034], [8476], [6003]]	[[], ['be%2:42:05::'], ['go%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::', 'locomote%2:38:00::'], ['search%2:39:00::', 'search%2:35:00::', 'look%2:39:02::', 'look_for%2:35:00::', 'seek%2:35:00::'], [], ['spade%1:06:00::'], [], [], [], [], [], ['garage%1:06:00::']]
doc2	bellina a également mis son bonnet et ses bottes	[[2484], [7271], [], [5514], [12272], [2412], [11399], [12276], [8299]]	[['little_girl%1:18:00::', 'girl%1:18:02::', 'female_child%1:18:00::'], ['hold%2:40:00::', 'have_got%2:40:00::', 'own%2:40:00::', 'have%2:40:04::', 'have%2:40:00::', 'possess%2:40:00::'], [], ['insert%2:30:00::', 'enclose%2:30:00::', 'enter%2:35:03::', 'stick_in%2:30:00::', 'infix%2:35:01::', 'inclose%2:30:00::', 'introduce%2:35:00::', 'insert%2:35:00::', 'put_in%2:30:00::', 'introduce%2:30:03::'], [], ['stocking_cap%1:06:00::', 'cap%1:06:03::', 'ski_cap%1:06:00::', 'toboggan_cap%1:06:00::'], [], [], ['boot%1:06:00::']]
doc2	papa m'a donné les gants de jardinage qui étaient dans le tiroir dit elle	[[2497], [], [7271], [17038], [7031], [8314], [7074], [6533], [9853], [5465], [7034], [8476], [6070], [5973], [7028]]	[['pop%1:18:00::', 'dad%1:18:00::', 'male_parent%1:18:00::', 'daddy%1:18:00::', 'pa%1:18:00::', 'begetter%1:18:00::', 'dada%1:18:00::', 'father%1:18:00::', 'pappa%1:18:00::', 'papa%1:18:00::'], [], ['hold%2:40:00::', 'have_got%2:40:00::', 'own%2:40:00::', 'have%2:40:04::', 'have%2:40:00::', 'possess%2:40:00::'], ['pass_on%2:40:01::', 'give%2:40:06::', 'hand%2:40:00::', 'give%2:40:00::', 'offer%2:40:00::', 'pass%2:40:00::', 'reach%2:40:00::', 'proffer%2:40:00::', 'turn_over%2:40:00::'], [], ['mitten%1:06:00::'], [], ['gardener%1:18:01::', 'nurseryman%1:18:00::', 'gardener%1:18:00::'], ['unknown%3:00:00::'], ['be%2:42:05::'], [], [], ['drawer%1:06:00::'], ['recite%2:32:01::', 'recount%2:32:00::', 'narrate%2:32:00::', 'tell%2:32:01::'], []]
